498779,779
90060,60
246613,613
115886,886
378406,406
327350,350
193144,144
103788,788
381917,917
350254,254
435585,585
492422,422
456720,720
300071,71
30544,544
228474,474
240366,366
140610,610
168639,639
166429,429
23914,914
438313,313
477481,481
138462,462
40071,71
489222,222
51806,806
494424,424
58857,857
441239,239
230808,808
156374,374
316648,648
433043,43
416717,717
394605,605
182621,621
91178,178
438253,253
147418,418
133655,655
129940,940
39498,498
145376,376
409729,729
412845,845
111965,965
423377,377
227128,128
445161,161
249112,112
309890,890
247444,444
172323,323
259890,890
119565,565
380567,567
223565,565
415441,441
488384,384
216975,975
181945,945
98884,884
435065,65
405392,392
53779,779
224735,735
158930,930
86722,722
497109,109
154521,521
243875,875
38845,845
119884,884
387748,748
259679,679
269412,412
371525,525
494487,487
371059,59
363608,608
387592,592
135985,985
270871,871
271055,55
70360,360
43662,662
297309,309
332946,946
59922,922
444115,115
152382,382
424124,124
57588,588
287045,45
251209,209
44024,24
138724,724
206412,412
363408,408
405312,312
223643,643
407848,848
275825,825
223125,125
201425,425
5884,884
36581,581
311483,483
379373,373
209224,224
80559,559
148706,706
456710,710
403806,806
462637,637
200074,74
182995,995
387840,840
379412,412
143480,480
264045,45
98902,902
51627,627
180329,329
13120,120
369210,210
210027,27
83400,400
55494,494
482112,112
493642,642
268255,255
18938,938
350026,26
182385,385
251662,662
18204,204
233296,296
256463,463
441725,725
347989,989
269219,219
109495,495
208511,511
399607,607
306013,13
26396,396
86394,394
368722,722
460491,491
496566,566
116321,321
212912,912
47113,113
335758,758
471605,605
302400,400
150258,258
99688,688
63847,847
95633,633
261736,736
399265,265
11087,87
303391,391
37552,552
481668,668
167381,381
49059,59
52383,383
167759,759
468711,711
4941,941
190224,224
222831,831
163949,949
250071,71
445866,866
86018,18
118574,574
24355,355
171500,500
45736,736
263982,982
217347,347
286645,645
268645,645
198565,565
279182,182
76767,767
353386,386
476513,513
153159,159
95541,541
2643,643
60795,795
218581,581
432071,71
405283,283
378340,340
175218,218
214646,646
433198,198
484830,830
68975,975
472193,193
486553,553
499628,628
63731,731
46074,74
499762,762
486983,983
157107,107
244898,898
93122,122
26641,641
384410,410
785,785
166050,50
174297,297
430150,150
403512,512
377244,244
275461,461
27334,334
467878,878
250615,615
423820,820
135373,373
491278,278
147567,567
78649,649
179317,317
172521,521
495606,606
455917,917
26380,380
130749,749
464905,905
66929,929
248128,128
194711,711
31107,107
191661,661
174841,841
254889,889
238714,714
381714,714
441632,632
358306,306
214359,359
327456,456
427700,700
364367,367
326341,341
92535,535
189008,8
108550,550
415634,634
328109,109
162770,770
298282,282
490962,962
300218,218
368926,926
76132,132
68698,698
440444,444
