473951,951
158021,21
421936,936
466810,810
2449,449
197734,734
197937,937
19679,679
465230,230
307931,931
87267,267
419614,614
240791,791
73627,627
291771,771
232959,959
302270,270
37860,860
58577,577
293146,146
307996,996
311280,280
117442,442
300804,804
111284,284
222898,898
499627,627
392697,697
324607,607
341302,302
423239,239
191323,323
450501,501
191708,708
478039,39
252623,623
328492,492
493898,898
91282,282
341179,179
318793,793
286994,994
378246,246
350073,73
88463,463
265675,675
412886,886
229826,826
185798,798
24150,150
145811,811
237746,746
465367,367
89807,807
59520,520
215930,930
13576,576
59561,561
340444,444
541,541
258152,152
360669,669
238228,228
299879,879
207093,93
373727,727
410301,301
253502,502
57250,250
336154,154
27233,233
499397,397
203454,454
387909,909
365010,10
469111,111
465166,166
62431,431
128012,12
374948,948
103795,795
196299,299
64231,231
333533,533
240598,598
429402,402
86919,919
362592,592
122833,833
176114,114
132026,26
57851,851
215422,422
132541,541
233927,927
396751,751
186797,797
228120,120
389381,381
350817,817
74329,329
118098,98
279930,930
24514,514
359773,773
298176,176
226716,716
111082,82
2142,142
214227,227
243171,171
405402,402
235736,736
77812,812
195965,965
25426,426
170936,936
447614,614
151215,215
5849,849
239825,825
212177,177
324110,110
376741,741
145378,378
132455,455
12280,280
293904,904
265402,402
375782,782
177887,887
148700,700
383100,100
195895,895
111380,380
333324,324
86709,709
344142,142
103835,835
374837,837
62042,42
139062,62
91335,335
87941,941
243561,561
169591,591
251763,763
158161,161
231044,44
32561,561
202988,988
466967,967
86283,283
131432,432
78906,906
20803,803
131429,429
146612,612
455558,558
68733,733
15763,763
360518,518
251958,958
246707,707
275516,516
290555,555
357503,503
79340,340
99420,420
248356,356
127204,204
240812,812
185345,345
316129,129
419025,25
425911,911
481431,431
90545,545
412516,516
287655,655
382789,789
30915,915
154436,436
315646,646
488155,155
354574,574
327365,365
357284,284
279231,231
56469,469
261990,990
358518,518
135704,704
47942,942
10514,514
280712,712
483968,968
312696,696
115810,810
407479,479
120563,563
490875,875
431523,523
349441,441
12202,202
431187,187
239680,680
328764,764
346557,557
379294,294
145736,736
490571,571
16298,298
390291,291
27123,123
337670,670
193400,400
25812,812
169017,17
467904,904
129510,510
211082,82
193536,536
11518,518
172532,532
468520,520
205188,188
90783,783
468787,787
497289,289
180557,557
236426,426
149350,350
108567,567
388212,212
321367,367
140719,719
443112,112
342660,660
350934,934
189107,107
183224,224
412408,408
395627,627
54987,987
222095,95
122224,224
93020,20
271691,691
52795,795
372261,261
266226,226
105272,272
483025,25
323321,321
478291,291
439569,569
122145,145
157750,750
424987,987
304711,711
171883,883
443188,188
475782,782
259089,89
80238,238
273895,895
36617,617
151151,151
32881,881
258180,180
292541,541
320185,185
161462,462
332383,383
213057,57
213847,847
413786,786
235698,698
224767,767
312424,424
76679,679
369204,204
349500,500
260158,158
22713,713
13227,227
430542,542
144509,509
297219,219
369413,413
455250,250
152833,833
47021,21
198647,647
281054,54
