133905,905
132654,654
474958,958
390349,349
226212,212
55182,182
222555,555
81326,326
475609,609
98801,801
75742,742
432182,182
126571,571
28598,598
281987,987
2968,968
2985,985
20499,499
89243,243
26698,698
15012,12
52625,625
123770,770
130471,471
348099,99
14462,462
229788,788
301058,58
102248,248
16554,554
468354,354
363418,418
497700,700
334636,636
460920,920
12970,970
347462,462
197101,101
202893,893
328373,373
442264,264
72095,95
420552,552
39538,538
476566,566
383692,692
147968,968
412526,526
262365,365
270664,664
194957,957
414438,438
370909,909
267570,570
411872,872
263142,142
48412,412
392882,882
131809,809
28560,560
282969,969
121820,820
402846,846
244826,826
307863,863
370986,986
347951,951
177225,225
118803,803
252055,55
149508,508
221493,493
496277,277
345782,782
485673,673
20116,116
126333,333
355728,728
164766,766
53940,940
272624,624
19546,546
96172,172
126161,161
431261,261
416832,832
160776,776
402030,30
380493,493
122259,259
473957,957
477356,356
357789,789
230421,421
233961,961
301470,470
11365,365
167514,514
208489,489
445462,462
312329,329
246299,299
81172,172
285056,56
113934,934
20207,207
435625,625
184704,704
2092,92
15774,774
398928,928
86168,168
353022,22
408013,13
139487,487
315155,155
476148,148
404720,720
207247,247
281541,541
496228,228
46449,449
156114,114
181690,690
475161,161
94173,173
17771,771
483359,359
24084,84
42503,503
171913,913
24261,261
350592,592
291208,208
414582,582
200581,581
116199,199
80465,465
353080,80
118149,149
248055,55
246564,564
182221,221
217516,516
310831,831
162730,730
38092,92
233932,932
394171,171
425832,832
211752,752
451314,314
107409,409
367308,308
172804,804
416113,113
417592,592
208729,729
187724,724
183311,311
373842,842
371491,491
312728,728
136203,203
229843,843
207752,752
241659,659
114133,133
217717,717
325151,151
125322,322
110312,312
291367,367
359535,535
158896,896
199302,302
278295,295
136326,326
238302,302
306486,486
204304,304
474124,124
477684,684
162859,859
58578,578
26693,693
59092,92
147205,205
478047,47
271669,669
494565,565
153955,955
157874,874
217745,745
117892,892
486109,109
3614,614
472699,699
406173,173
226869,869
116215,215
228609,609
389698,698
81370,370
187623,623
327663,663
233848,848
192474,474
474121,121
157515,515
311868,868
492124,124
84347,347
436914,914
309696,696
70307,307
9018,18
401749,749
2390,390
103312,312
157599,599
184602,602
442444,444
28342,342
36490,490
457950,950
426780,780
458247,247
493139,139
388430,430
396091,91
453916,916
466509,509
279376,376
139202,202
96550,550
492366,366
150340,340
332535,535
321381,381
423634,634
427950,950
487443,443
380424,424
167531,531
314435,435
222124,124
149068,68
120941,941
359707,707
372460,460
2759,759
188132,132
490192,192
65180,180
124612,612
187907,907
151850,850
94955,955
34206,206
135712,712
187386,386
87364,364
40596,596
364486,486
22718,718
435737,737
423516,516
332688,688
167781,781
444706,706
183694,694
381304,304
198798,798
198461,461
12306,306
269547,547
450912,912
409596,596
390913,913
320671,671
422516,516
9008,8
268614,614
443716,716
486903,903
351714,714
175160,160
457598,598
80670,670
116424,424
343676,676
18439,439
456770,770
86917,917
342055,55
222043,43
483536,536
382674,674
391411,411
16895,895
80546,546
311001,1
247267,267
27939,939
115029,29
422057,57
253107,107
187816,816
20511,511
187751,751
77428,428
114508,508
195031,31
244458,458
159574,574
418661,661
116176,176
103607,607
247939,939
364055,55
432421,421
105913,913
187016,16
349724,724
70319,319
90631,631
219252,252
295705,705
230744,744
42346,346
490573,573
394766,766
308340,340
102131,131
181047,47
110644,644
385680,680
408841,841
429854,854
18045,45
475242,242
49838,838
210425,425
104105,105
412711,711
232509,509
203082,82
21293,293
485369,369
283334,334
67058,58
460706,706
215509,509
431132,132
141630,630
250591,591
31411,411
137419,419
307420,420
432618,618
37283,283
243782,782
314557,557
481739,739
498587,587
335071,71
231285,285
439333,333
152527,527
73124,124
301383,383
390967,967
19438,438
205573,573
137902,902
281164,164
368468,468
310099,99
245387,387
332530,530
48640,640
250158,158
350745,745
396231,231
194470,470
200855,855
447690,690
88256,256
432430,430
227794,794
301903,903
443220,220
173594,594
435661,661
244553,553
349797,797
292728,728
122528,528
65466,466
115050,50
278395,395
314134,134
10919,919
138796,796
90620,620
5210,210
283870,870
97066,66
200709,709
397659,659
425284,284
131709,709
94680,680
372781,781
29992,992
23908,908
34013,13
144295,295
394633,633
73281,281
186232,232
223341,341
487997,997
59552,552
157940,940
111163,163
296582,582
460485,485
12775,775
180255,255
316576,576
179467,467
247624,624
228133,133
465917,917
252052,52
467508,508
373399,399
469469,469
458655,655
81730,730
493637,637
234110,110
484936,936
267764,764
38091,91
271989,989
195604,604
58623,623
427337,337
442000,0
67174,174
402063,63
378029,29
408934,934
499373,373
388873,873
432478,478
337478,478
277461,461
83533,533
57081,81
432745,745
393981,981
297388,388
190850,850
435594,594
357042,42
404305,305
223752,752
128630,630
115102,102
39235,235
40737,737
350432,432
278990,990
486369,369
335554,554
324100,100
410171,171
66658,658
458208,208
372965,965
473299,299
405978,978
188627,627
396973,973
223881,881
458974,974
195371,371
73004,4
183011,11
408331,331
372816,816
190577,577
67728,728
104684,684
153762,762
20258,258
270981,981
462188,188
276655,655
195127,127
451692,692
454854,854
384697,697
421822,822
449810,810
279566,566
152996,996
18844,844
78931,931
427640,640
228399,399
181323,323
70266,266
165992,992
25511,511
108449,449
79238,238
459588,588
87355,355
445185,185
347818,818
374403,403
430269,269
455806,806
393808,808
92147,147
31940,940
468489,489
87909,909
333651,651
93123,123
138497,497
13795,795
27338,338
327772,772
334938,938
281051,51
467143,143
139422,422
116132,132
265986,986
439429,429
341378,378
70585,585
451868,868
228578,578
472953,953
79267,267
99109,109
157003,3
76860,860
103704,704
459968,968
438884,884
494465,465
142320,320
318995,995
52037,37
300137,137
28981,981
212195,195
224074,74
16933,933
157084,84
391736,736
376635,635
424669,669
107061,61
271339,339
235448,448
384596,596
415516,516
309430,430
303597,597
117489,489
403331,331
40361,361
422222,222
229652,652
62024,24
226077,77
45097,97
84284,284
132873,873
169711,711
375683,683
53185,185
94347,347
269449,449
395410,410
482212,212
268409,409
119531,531
137910,910
9062,62
431096,96
399126,126
187125,125
207417,417
8831,831
354565,565
461617,617
272787,787
424019,19
3863,863
142045,45
362380,380
214314,314
482257,257
75529,529
147366,366
330488,488
58200,200
204543,543
202967,967
57647,647
175385,385
359554,554
35083,83
183495,495
136044,44
54548,548
311938,938
463442,442
317571,571
283445,445
22890,890
148991,991
129495,495
52965,965
97092,92
305945,945
357121,121
275390,390
155363,363
136322,322
445842,842
397316,316
153034,34
159167,167
45603,603
373308,308
160080,80
97909,909
169439,439
251086,86
494695,695
141232,232
332473,473
388804,804
472447,447
370704,704
462241,241
235848,848
3459,459
411705,705
189087,87
424303,303
252137,137
261255,255
325270,270
95380,380
410281,281
317221,221
97954,954
183787,787
180060,60
458248,248
489908,908
11094,94
184733,733
458751,751
296130,130
282410,410
297943,943
92829,829
464289,289
26360,360
711,711
242863,863
254252,252
492016,16
77659,659
399369,369
220541,541
423032,32
406052,52
238497,497
200725,725
48762,762
320015,15
440631,631
103359,359
286790,790
126881,881
74470,470
450041,41
303582,582
402771,771
245468,468
416273,273
390212,212
173040,40
460356,356
137999,999
170790,790
498548,548
116062,62
57045,45
396869,869
145892,892
314631,631
352854,854
285624,624
210709,709
438098,98
266723,723
151387,387
473427,427
38305,305
21960,960
482850,850
363509,509
68143,143
194896,896
440630,630
317617,617
461995,995
277967,967
206138,138
308230,230
448181,181
28260,260
371389,389
113724,724
320770,770
490337,337
36106,106
336931,931
54290,290
147958,958
213671,671
300914,914
295675,675
375903,903
299070,70
379957,957
357292,292
182952,952
120763,763
164894,894
127065,65
165759,759
179485,485
442039,39
233351,351
55103,103
199570,570
390235,235
275281,281
206775,775
477896,896
74254,254
256627,627
88146,146
198690,690
120852,852
488456,456
439829,829
299116,116
129428,428
246194,194
137990,990
6911,911
383202,202
87737,737
46980,980
306089,89
466270,270
318303,303
214719,719
376307,307
264709,709
260644,644
475538,538
208653,653
185393,393
259321,321
169195,195
30173,173
221153,153
467307,307
14190,190
303928,928
382385,385
289613,613
462192,192
238618,618
390250,250
359445,445
6732,732
290438,438
100675,675
493937,937
157467,467
66419,419
129196,196
393854,854
195221,221
80604,604
4953,953
421977,977
145728,728
492530,530
411397,397
189328,328
220018,18
59419,419
211343,343
58906,906
42735,735
311835,835
487223,223
136686,686
441567,567
74418,418
194581,581
138765,765
238936,936
462197,197
392148,148
232181,181
398337,337
39491,491
444007,7
335614,614
492268,268
368988,988
321737,737
48454,454
312539,539
329625,625
157037,37
246490,490
197350,350
234014,14
21012,12
55626,626
5335,335
110875,875
486318,318
482900,900
245653,653
351468,468
70830,830
262159,159
404037,37
453524,524
127215,215
144506,506
92618,618
170102,102
459043,43
42411,411
338082,82
115104,104
175145,145
259921,921
264770,770
47008,8
423980,980
209730,730
8118,118
489431,431
53768,768
77894,894
403145,145
416334,334
79655,655
466118,118
281607,607
381122,122
302003,3
347544,544
461361,361
351570,570
74272,272
272367,367
382762,762
341531,531
253468,468
406685,685
148562,562
378833,833
434873,873
76978,978
310525,525
450804,804
391402,402
218537,537
106622,622
42427,427
67272,272
473416,416
176834,834
289548,548
426598,598
447477,477
68783,783
477876,876
397526,526
130403,403
406005,5
212509,509
83324,324
65922,922
496539,539
180765,765
183368,368
10351,351
91611,611
134624,624
136117,117
179304,304
320404,404
341304,304
73617,617
314545,545
59985,985
293407,407
91429,429
171359,359
87350,350
214095,95
412166,166
479481,481
248600,600
86955,955
240144,144
230375,375
109696,696
264779,779
415789,789
71616,616
79576,576
129387,387
44583,583
133501,501
417170,170
103538,538
97851,851
307057,57
206009,9
313132,132
440016,16
273679,679
389374,374
328218,218
175482,482
420228,228
251046,46
15631,631
415790,790
196453,453
181831,831
303726,726
489100,100
440106,106
167527,527
347013,13
123351,351
95343,343
363353,353
83108,108
465734,734
161779,779
337976,976
129144,144
83641,641
479141,141
363691,691
365609,609
56614,614
155117,117
458144,144
324732,732
369362,362
91816,816
496316,316
121408,408
144298,298
378712,712
53287,287
253016,16
336301,301
107971,971
35443,443
398397,397
382941,941
399142,142
340776,776
487483,483
403267,267
193218,218
391810,810
4871,871
355570,570
394792,792
295956,956
446393,393
233035,35
66038,38
47529,529
409631,631
202236,236
122795,795
50755,755
274551,551
433183,183
16989,989
10458,458
314450,450
396791,791
238186,186
40003,3
310840,840
85101,101
49978,978
390564,564
186661,661
31947,947
490927,927
236160,160
487326,326
23269,269
492606,606
210909,909
358508,508
332446,446
348374,374
395045,45
416175,175
82805,805
105717,717
11646,646
180789,789
277130,130
23344,344
323713,713
393034,34
328376,376
167543,543
323976,976
140935,935
213043,43
204645,645
353208,208
90460,460
91447,447
166716,716
186796,796
14536,536
51735,735
36969,969
487332,332
141879,879
45763,763
2376,376
319766,766
413695,695
207015,15
266799,799
289163,163
200272,272
442971,971
174222,222
274856,856
467969,969
422586,586
58973,973
480780,780
392062,62
389475,475
214932,932
121744,744
466898,898
290835,835
17368,368
472246,246
132493,493
180745,745
442872,872
248423,423
237801,801
362591,591
125421,421
322732,732
334506,506
409489,489
178160,160
414376,376
362864,864
73864,864
128780,780
482595,595
274571,571
19911,911
157259,259
169419,419
155741,741
85045,45
487951,951
93721,721
243445,445
124616,616
27560,560
219611,611
281320,320
426514,514
104487,487
36003,3
36452,452
6967,967
421821,821
387672,672
269235,235
27394,394
383977,977
454101,101
458861,861
135580,580
288616,616
491099,99
497175,175
338801,801
70404,404
284077,77
174967,967
382450,450
114906,906
408789,789
107162,162
467988,988
36227,227
393792,792
285060,60
77745,745
478694,694
101985,985
240573,573
478836,836
296614,614
177627,627
301738,738
491973,973
101168,168
58048,48
356293,293
302850,850
47987,987
274418,418
418302,302
357851,851
178344,344
73819,819
283824,824
322715,715
97966,966
254285,285
444882,882
163129,129
327735,735
336623,623
294883,883
54248,248
85917,917
332118,118
215160,160
46259,259
159143,143
454063,63
172537,537
202704,704
271831,831
153293,293
166111,111
171331,331
150408,408
207455,455
283114,114
473897,897
209354,354
241285,285
494186,186
133758,758
306113,113
